,word,frequency,per_million,doc_freq,doc_percentage
3220,repurpose,2,0.7009481725930666,1.0,0.012068549360366885
3221,bob,2,0.7009481725930666,2.0,0.02413709872073377
3223,federalize,2,0.7009481725930666,2.0,0.02413709872073377
3225,minimise,2,0.7009481725930666,2.0,0.02413709872073377
3226,policie,2,0.7009481725930666,2.0,0.02413709872073377
3227,heritage,2,0.7009481725930666,2.0,0.02413709872073377
3228,powder,2,0.7009481725930666,2.0,0.02413709872073377
3229,haggle,2,0.7009481725930666,2.0,0.02413709872073377
3230,scrub,2,0.7009481725930666,2.0,0.02413709872073377
3231,backyard,2,0.7009481725930666,2.0,0.02413709872073377
3232,conte,2,0.7009481725930666,2.0,0.02413709872073377
3233,future,2,0.7009481725930666,2.0,0.02413709872073377
3234,dhaka,2,0.7009481725930666,2.0,0.02413709872073377
3236,frail,2,0.7009481725930666,2.0,0.02413709872073377
3238,drought,2,0.7009481725930666,2.0,0.02413709872073377
3240,leapfrog,2,0.7009481725930666,2.0,0.02413709872073377
3243,choreograph,2,0.7009481725930666,2.0,0.02413709872073377
3245,ampe,2,0.7009481725930666,2.0,0.02413709872073377
3246,nato,2,0.7009481725930666,2.0,0.02413709872073377
3247,terrace,2,0.7009481725930666,2.0,0.02413709872073377
3248,pipe,2,0.7009481725930666,2.0,0.02413709872073377
3249,preoccupy,2,0.7009481725930666,2.0,0.02413709872073377
3250,pathogen,2,0.7009481725930666,2.0,0.02413709872073377
3251,gavele,2,0.7009481725930666,1.0,0.012068549360366885
3252,gross,2,0.7009481725930666,2.0,0.02413709872073377
3253,fragment,2,0.7009481725930666,2.0,0.02413709872073377
3254,reminisce,2,0.7009481725930666,2.0,0.02413709872073377
3255,gandhi,2,0.7009481725930666,2.0,0.02413709872073377
3256,rummage,2,0.7009481725930666,2.0,0.02413709872073377
3257,cm,2,0.7009481725930666,2.0,0.02413709872073377
3258,bioscience,2,0.7009481725930666,1.0,0.012068549360366885
3259,fair,2,0.7009481725930666,2.0,0.02413709872073377
3260,con,2,0.7009481725930666,2.0,0.02413709872073377
3261,cartel,2,0.7009481725930666,1.0,0.012068549360366885
3262,asylum,2,0.7009481725930666,2.0,0.02413709872073377
3263,prod,2,0.7009481725930666,2.0,0.02413709872073377
3264,democratize,2,0.7009481725930666,2.0,0.02413709872073377
3265,blight,2,0.7009481725930666,2.0,0.02413709872073377
3267,scorn,2,0.7009481725930666,2.0,0.02413709872073377
3269,kigali,2,0.7009481725930666,1.0,0.012068549360366885
3271,welfare,2,0.7009481725930666,2.0,0.02413709872073377
3272,rohingya,2,0.7009481725930666,2.0,0.02413709872073377
3273,snuff,2,0.7009481725930666,2.0,0.02413709872073377
3274,intentione,2,0.7009481725930666,2.0,0.02413709872073377
3275,incheon,2,0.7009481725930666,2.0,0.02413709872073377
3276,reassert,2,0.7009481725930666,2.0,0.02413709872073377
3277,lng,2,0.7009481725930666,2.0,0.02413709872073377
3278,ciao,2,0.7009481725930666,2.0,0.02413709872073377
3280,sand,2,0.7009481725930666,2.0,0.02413709872073377
3281,debit,2,0.7009481725930666,2.0,0.02413709872073377
3282,engagement,2,0.7009481725930666,2.0,0.02413709872073377
3283,motorcycle,2,0.7009481725930666,2.0,0.02413709872073377
3285,busan,2,0.7009481725930666,2.0,0.02413709872073377
3286,resurge,2,0.7009481725930666,2.0,0.02413709872073377
3287,pain,2,0.7009481725930666,2.0,0.02413709872073377
3288,cho,2,0.7009481725930666,2.0,0.02413709872073377
3289,genome,2,0.7009481725930666,2.0,0.02413709872073377
3290,prince,2,0.7009481725930666,2.0,0.02413709872073377
3291,ise,2,0.7009481725930666,2.0,0.02413709872073377
3292,disburse,2,0.7009481725930666,2.0,0.02413709872073377
3293,pepper,2,0.7009481725930666,2.0,0.02413709872073377
3294,butts,2,0.7009481725930666,2.0,0.02413709872073377
3295,rationalize,2,0.7009481725930666,2.0,0.02413709872073377
3297,launcher,2,0.7009481725930666,2.0,0.02413709872073377
3298,delist,2,0.7009481725930666,2.0,0.02413709872073377
3299,garnish,2,0.7009481725930666,2.0,0.02413709872073377
3300,danielle,2,0.7009481725930666,2.0,0.02413709872073377
3301,brim,2,0.7009481725930666,2.0,0.02413709872073377
3302,fraud,2,0.7009481725930666,2.0,0.02413709872073377
3303,reboot,2,0.7009481725930666,2.0,0.02413709872073377
3304,holiday,2,0.7009481725930666,2.0,0.02413709872073377
3305,congest,2,0.7009481725930666,2.0,0.02413709872073377
3306,ward,2,0.7009481725930666,2.0,0.02413709872073377
3307,drone,2,0.7009481725930666,2.0,0.02413709872073377
3308,verse,2,0.7009481725930666,2.0,0.02413709872073377
3309,esteem,2,0.7009481725930666,2.0,0.02413709872073377
3310,mainstream,2,0.7009481725930666,2.0,0.02413709872073377
3311,scout,2,0.7009481725930666,2.0,0.02413709872073377
3312,thrash,2,0.7009481725930666,2.0,0.02413709872073377
3313,sheeran,2,0.7009481725930666,2.0,0.02413709872073377
3316,effortless,2,0.7009481725930666,2.0,0.02413709872073377
3317,reshuffle,2,0.7009481725930666,2.0,0.02413709872073377
3318,etch,2,0.7009481725930666,2.0,0.02413709872073377
3319,galaxy,2,0.7009481725930666,2.0,0.02413709872073377
3320,celsiu,2,0.7009481725930666,2.0,0.02413709872073377
3321,skew,2,0.7009481725930666,2.0,0.02413709872073377
3322,eilish,2,0.7009481725930666,2.0,0.02413709872073377
3324,preparation,2,0.7009481725930666,2.0,0.02413709872073377
3325,vanquish,2,0.7009481725930666,2.0,0.02413709872073377
3326,frost,2,0.7009481725930666,2.0,0.02413709872073377
3327,toil,2,0.7009481725930666,2.0,0.02413709872073377
3329,tech,2,0.7009481725930666,2.0,0.02413709872073377
3331,humanize,2,0.7009481725930666,2.0,0.02413709872073377
3332,jab,2,0.7009481725930666,2.0,0.02413709872073377
3333,ply,2,0.7009481725930666,2.0,0.02413709872073377
3335,resupply,2,0.7009481725930666,2.0,0.02413709872073377
3336,rewire,2,0.7009481725930666,2.0,0.02413709872073377
3337,sully,2,0.7009481725930666,2.0,0.02413709872073377
3338,verbalize,2,0.7009481725930666,2.0,0.02413709872073377
3339,ptsd,2,0.7009481725930666,2.0,0.02413709872073377
3340,gin,2,0.7009481725930666,2.0,0.02413709872073377
3341,consent,2,0.7009481725930666,2.0,0.02413709872073377
3343,weaponize,2,0.7009481725930666,2.0,0.02413709872073377
3344,bifurcate,2,0.7009481725930666,2.0,0.02413709872073377
3345,rearrange,2,0.7009481725930666,2.0,0.02413709872073377
3346,rupert,2,0.7009481725930666,1.0,0.012068549360366885
3347,birth,2,0.7009481725930666,2.0,0.02413709872073377
3348,gravitate,2,0.7009481725930666,2.0,0.02413709872073377
3350,christina,2,0.7009481725930666,2.0,0.02413709872073377
3351,plump,2,0.7009481725930666,2.0,0.02413709872073377
3352,everard,2,0.7009481725930666,2.0,0.02413709872073377
3353,tinge,2,0.7009481725930666,2.0,0.02413709872073377
3354,clown,2,0.7009481725930666,1.0,0.012068549360366885
3355,skirmish,2,0.7009481725930666,2.0,0.02413709872073377
3357,mohamme,2,0.7009481725930666,2.0,0.02413709872073377
3359,sajid,2,0.7009481725930666,2.0,0.02413709872073377
3360,gloss,2,0.7009481725930666,2.0,0.02413709872073377
3361,alexei,2,0.7009481725930666,2.0,0.02413709872073377
3362,harbour,2,0.7009481725930666,2.0,0.02413709872073377
3363,gape,2,0.7009481725930666,2.0,0.02413709872073377
3365,motive,2,0.7009481725930666,2.0,0.02413709872073377
3366,mint,2,0.7009481725930666,2.0,0.02413709872073377
3367,thumb,2,0.7009481725930666,1.0,0.012068549360366885
3368,defrost,2,0.7009481725930666,2.0,0.02413709872073377
3369,exasperate,2,0.7009481725930666,2.0,0.02413709872073377
3370,stammer,2,0.7009481725930666,1.0,0.012068549360366885
3371,biden,2,0.7009481725930666,2.0,0.02413709872073377
3372,scupper,2,0.7009481725930666,2.0,0.02413709872073377
3374,sinead,2,0.7009481725930666,1.0,0.012068549360366885
3375,fun,2,0.7009481725930666,2.0,0.02413709872073377
3376,enthral,2,0.7009481725930666,2.0,0.02413709872073377
3377,snip,2,0.7009481725930666,2.0,0.02413709872073377
3378,forage,2,0.7009481725930666,2.0,0.02413709872073377
3379,canine,2,0.7009481725930666,2.0,0.02413709872073377
3380,pub,2,0.7009481725930666,2.0,0.02413709872073377
3382,surveil,2,0.7009481725930666,2.0,0.02413709872073377
3383,oscar,2,0.7009481725930666,1.0,0.012068549360366885
3384,charle,2,0.7009481725930666,2.0,0.02413709872073377
3385,australia,2,0.7009481725930666,2.0,0.02413709872073377
3386,crumple,2,0.7009481725930666,2.0,0.02413709872073377
3387,puncture,2,0.7009481725930666,2.0,0.02413709872073377
3388,undaunte,2,0.7009481725930666,2.0,0.02413709872073377
3391,dehumanize,2,0.7009481725930666,2.0,0.02413709872073377
3392,purge,2,0.7009481725930666,2.0,0.02413709872073377
3393,insulate,2,0.7009481725930666,2.0,0.02413709872073377
3394,d,2,0.7009481725930666,2.0,0.02413709872073377
3395,daesh,2,0.7009481725930666,2.0,0.02413709872073377
3397,meditate,2,0.7009481725930666,2.0,0.02413709872073377
3398,vouch,2,0.7009481725930666,2.0,0.02413709872073377
3400,dish,2,0.7009481725930666,2.0,0.02413709872073377
3402,enslave,2,0.7009481725930666,2.0,0.02413709872073377
3403,lukashenko,2,0.7009481725930666,2.0,0.02413709872073377
3404,leadership,2,0.7009481725930666,2.0,0.02413709872073377
3406,fashion,2,0.7009481725930666,2.0,0.02413709872073377
3407,regularize,2,0.7009481725930666,2.0,0.02413709872073377
3408,reforest,2,0.7009481725930666,2.0,0.02413709872073377
3410,whine,2,0.7009481725930666,2.0,0.02413709872073377
3411,kite,2,0.7009481725930666,2.0,0.02413709872073377
3412,paris,2,0.7009481725930666,2.0,0.02413709872073377
3413,claire,2,0.7009481725930666,2.0,0.02413709872073377
3414,toy,2,0.7009481725930666,2.0,0.02413709872073377
3415,gallop,2,0.7009481725930666,2.0,0.02413709872073377
3416,menstruate,2,0.7009481725930666,2.0,0.02413709872073377
3417,morris,2,0.7009481725930666,2.0,0.02413709872073377
3418,summit,2,0.7009481725930666,2.0,0.02413709872073377
3419,deck,2,0.7009481725930666,2.0,0.02413709872073377
3420,yellow,2,0.7009481725930666,2.0,0.02413709872073377
3421,sync,2,0.7009481725930666,2.0,0.02413709872073377
3422,gracie,2,0.7009481725930666,2.0,0.02413709872073377
3423,faint,2,0.7009481725930666,2.0,0.02413709872073377
3424,stud,2,0.7009481725930666,2.0,0.02413709872073377
3425,rigby,2,0.7009481725930666,1.0,0.012068549360366885
3426,mexico,2,0.7009481725930666,2.0,0.02413709872073377
3427,shark,2,0.7009481725930666,2.0,0.02413709872073377
3429,rumor,2,0.7009481725930666,2.0,0.02413709872073377
3430,entrance,2,0.7009481725930666,2.0,0.02413709872073377
3432,cabin,2,0.7009481725930666,2.0,0.02413709872073377
3433,acquiesce,2,0.7009481725930666,2.0,0.02413709872073377
3436,mow,2,0.7009481725930666,2.0,0.02413709872073377
3438,conscript,2,0.7009481725930666,2.0,0.02413709872073377
3439,piss,2,0.7009481725930666,2.0,0.02413709872073377
3440,kit,2,0.7009481725930666,2.0,0.02413709872073377
3443,fraser,2,0.7009481725930666,2.0,0.02413709872073377
3444,stash,2,0.7009481725930666,2.0,0.02413709872073377
3445,burnaby,2,0.7009481725930666,2.0,0.02413709872073377
3446,scold,2,0.7009481725930666,2.0,0.02413709872073377
3447,vancouver,2,0.7009481725930666,2.0,0.02413709872073377
3448,itemize,2,0.7009481725930666,2.0,0.02413709872073377
3449,hem,2,0.7009481725930666,2.0,0.02413709872073377
3450,retweete,2,0.7009481725930666,2.0,0.02413709872073377
3451,lane,2,0.7009481725930666,2.0,0.02413709872073377
3452,plumb,2,0.7009481725930666,2.0,0.02413709872073377
3453,suicide,2,0.7009481725930666,2.0,0.02413709872073377
3454,shortlist,2,0.7009481725930666,2.0,0.02413709872073377
3455,asha,2,0.7009481725930666,2.0,0.02413709872073377
3456,fudge,2,0.7009481725930666,2.0,0.02413709872073377
3457,sahana,2,0.7009481725930666,2.0,0.02413709872073377
3459,euthanize,2,0.7009481725930666,2.0,0.02413709872073377
3460,cosby,2,0.7009481725930666,1.0,0.012068549360366885
3461,misdiagnose,2,0.7009481725930666,1.0,0.012068549360366885
3462,ticket,2,0.7009481725930666,2.0,0.02413709872073377
3463,scotian,2,0.7009481725930666,2.0,0.02413709872073377
3464,barn,2,0.7009481725930666,2.0,0.02413709872073377
3466,construe,2,0.7009481725930666,2.0,0.02413709872073377
3467,gail,2,0.7009481725930666,1.0,0.012068549360366885
3469,impersonate,2,0.7009481725930666,2.0,0.02413709872073377
3470,lubricate,2,0.7009481725930666,2.0,0.02413709872073377
3471,portugal,2,0.7009481725930666,2.0,0.02413709872073377
3472,vacation,2,0.7009481725930666,2.0,0.02413709872073377
3473,illicit,2,0.7009481725930666,2.0,0.02413709872073377
3474,businesse,2,0.7009481725930666,2.0,0.02413709872073377
3475,atrophy,2,0.7009481725930666,2.0,0.02413709872073377
3476,province,2,0.7009481725930666,2.0,0.02413709872073377
3477,nick,2,0.7009481725930666,2.0,0.02413709872073377
3478,plateaue,2,0.7009481725930666,2.0,0.02413709872073377
3479,fame,2,0.7009481725930666,2.0,0.02413709872073377
3481,statistic,2,0.7009481725930666,2.0,0.02413709872073377
3482,potatoe,2,0.7009481725930666,2.0,0.02413709872073377
3483,coriander,2,0.7009481725930666,2.0,0.02413709872073377
3484,ruffle,2,0.7009481725930666,2.0,0.02413709872073377
3485,dispirit,2,0.7009481725930666,2.0,0.02413709872073377
3486,nestle,2,0.7009481725930666,2.0,0.02413709872073377
3487,data,2,0.7009481725930666,2.0,0.02413709872073377
3488,unaide,2,0.7009481725930666,2.0,0.02413709872073377
3489,chess,2,0.7009481725930666,2.0,0.02413709872073377
3490,rep,2,0.7009481725930666,2.0,0.02413709872073377
3491,sarah,2,0.7009481725930666,2.0,0.02413709872073377
3492,defense,2,0.7009481725930666,2.0,0.02413709872073377
3493,lace,2,0.7009481725930666,2.0,0.02413709872073377
3494,camera,2,0.7009481725930666,2.0,0.02413709872073377
3497,knit,2,0.7009481725930666,2.0,0.02413709872073377
3498,mall,2,0.7009481725930666,2.0,0.02413709872073377
3499,liner,2,0.7009481725930666,2.0,0.02413709872073377
3500,impart,2,0.7009481725930666,2.0,0.02413709872073377
3501,attenuate,2,0.7009481725930666,2.0,0.02413709872073377
3502,worst,2,0.7009481725930666,2.0,0.02413709872073377
3503,june,2,0.7009481725930666,2.0,0.02413709872073377
3504,sprout,2,0.7009481725930666,2.0,0.02413709872073377
3505,law,2,0.7009481725930666,2.0,0.02413709872073377
3506,rsap,2,0.7009481725930666,2.0,0.02413709872073377
3507,qe,2,0.7009481725930666,2.0,0.02413709872073377
3508,undergird,2,0.7009481725930666,2.0,0.02413709872073377
3509,southwest,2,0.7009481725930666,2.0,0.02413709872073377
3511,pro,2,0.7009481725930666,2.0,0.02413709872073377
3512,infection,2,0.7009481725930666,2.0,0.02413709872073377
3513,dissociate,2,0.7009481725930666,2.0,0.02413709872073377
3514,cgtn,2,0.7009481725930666,2.0,0.02413709872073377
3515,huawei,2,0.7009481725930666,2.0,0.02413709872073377
3516,legitimate,2,0.7009481725930666,2.0,0.02413709872073377
3517,billionaire,2,0.7009481725930666,2.0,0.02413709872073377
3518,palestine,2,0.7009481725930666,2.0,0.02413709872073377
3519,iss,2,0.7009481725930666,2.0,0.02413709872073377
3520,infer,2,0.7009481725930666,2.0,0.02413709872073377
3521,utensil,2,0.7009481725930666,2.0,0.02413709872073377
3522,thatch,2,0.7009481725930666,2.0,0.02413709872073377
3523,immobilize,2,0.7009481725930666,2.0,0.02413709872073377
3524,cgtm,2,0.7009481725930666,2.0,0.02413709872073377
3525,discern,2,0.7009481725930666,2.0,0.02413709872073377
3526,filibuster,2,0.7009481725930666,2.0,0.02413709872073377
3527,buff,2,0.7009481725930666,2.0,0.02413709872073377
3528,commerce,2,0.7009481725930666,2.0,0.02413709872073377
3529,sterilize,2,0.7009481725930666,2.0,0.02413709872073377
3530,colleague,2,0.7009481725930666,2.0,0.02413709872073377
3531,blacken,2,0.7009481725930666,2.0,0.02413709872073377
3532,delegate,2,0.7009481725930666,2.0,0.02413709872073377
3533,skripal,2,0.7009481725930666,2.0,0.02413709872073377
3534,buffer,2,0.7009481725930666,2.0,0.02413709872073377
3535,token,2,0.7009481725930666,2.0,0.02413709872073377
3536,flounder,2,0.7009481725930666,2.0,0.02413709872073377
3537,instrumentalize,2,0.7009481725930666,2.0,0.02413709872073377
3538,deactivate,2,0.7009481725930666,2.0,0.02413709872073377
3539,nighte,2,0.7009481725930666,2.0,0.02413709872073377
3541,julia,2,0.7009481725930666,2.0,0.02413709872073377
3542,catalyze,2,0.7009481725930666,2.0,0.02413709872073377
3543,retrench,2,0.7009481725930666,2.0,0.02413709872073377
3545,product,2,0.7009481725930666,2.0,0.02413709872073377
3546,operationalize,2,0.7009481725930666,1.0,0.012068549360366885
3548,intern,2,0.7009481725930666,2.0,0.02413709872073377
3549,transact,2,0.7009481725930666,2.0,0.02413709872073377
3552,tanzawi,2,0.7009481725930666,2.0,0.02413709872073377
3553,gwyneth,2,0.7009481725930666,2.0,0.02413709872073377
3554,geoengineere,2,0.7009481725930666,1.0,0.012068549360366885
3555,philanthropy,2,0.7009481725930666,2.0,0.02413709872073377
3556,stub,2,0.7009481725930666,2.0,0.02413709872073377
3557,synchronize,2,0.7009481725930666,2.0,0.02413709872073377
3558,onboard,2,0.7009481725930666,2.0,0.02413709872073377
3559,frustration,2,0.7009481725930666,2.0,0.02413709872073377
3560,blockade,2,0.7009481725930666,2.0,0.02413709872073377
3561,overrule,2,0.7009481725930666,2.0,0.02413709872073377
3562,envisage,2,0.7009481725930666,2.0,0.02413709872073377
3563,void,2,0.7009481725930666,2.0,0.02413709872073377
3564,incriminate,2,0.7009481725930666,2.0,0.02413709872073377
3566,intersperse,2,0.7009481725930666,2.0,0.02413709872073377
3567,raza,2,0.7009481725930666,2.0,0.02413709872073377
3568,decree,2,0.7009481725930666,2.0,0.02413709872073377
3569,redirect,2,0.7009481725930666,2.0,0.02413709872073377
3570,trot,2,0.7009481725930666,2.0,0.02413709872073377
3571,antonio,2,0.7009481725930666,2.0,0.02413709872073377
3572,aspiration,2,0.7009481725930666,2.0,0.02413709872073377
3573,denise,2,0.7009481725930666,2.0,0.02413709872073377
3574,cna,2,0.7009481725930666,2.0,0.02413709872073377
3575,fart,2,0.7009481725930666,2.0,0.02413709872073377
3576,intermingle,2,0.7009481725930666,2.0,0.02413709872073377
3578,row,2,0.7009481725930666,2.0,0.02413709872073377
3579,shukri,2,0.7009481725930666,2.0,0.02413709872073377
3580,event,2,0.7009481725930666,2.0,0.02413709872073377
3581,gesture,2,0.7009481725930666,2.0,0.02413709872073377
3582,unregulate,2,0.7009481725930666,2.0,0.02413709872073377
3583,temper,2,0.7009481725930666,2.0,0.02413709872073377
3584,nyan,2,0.7009481725930666,2.0,0.02413709872073377
3585,english,2,0.7009481725930666,2.0,0.02413709872073377
3586,ntuc,2,0.7009481725930666,2.0,0.02413709872073377
3587,pamper,2,0.7009481725930666,1.0,0.012068549360366885
3588,certificate,2,0.7009481725930666,2.0,0.02413709872073377
3589,perspire,2,0.7009481725930666,1.0,0.012068549360366885
3590,gypse,2,0.7009481725930666,1.0,0.012068549360366885
3591,twa,2,0.7009481725930666,2.0,0.02413709872073377
3592,jill,2,0.7009481725930666,2.0,0.02413709872073377
3593,green,2,0.7009481725930666,2.0,0.02413709872073377
3594,spruce,2,0.7009481725930666,2.0,0.02413709872073377
3596,one,2,0.7009481725930666,2.0,0.02413709872073377
3600,nip,2,0.7009481725930666,2.0,0.02413709872073377
3601,repopulate,2,0.7009481725930666,2.0,0.02413709872073377
3602,school,2,0.7009481725930666,2.0,0.02413709872073377
3603,specialist,2,0.7009481725930666,2.0,0.02413709872073377
3604,sprinkle,2,0.7009481725930666,2.0,0.02413709872073377
3607,underutilize,2,0.7009481725930666,2.0,0.02413709872073377
3609,interlock,2,0.7009481725930666,2.0,0.02413709872073377
3610,self,2,0.7009481725930666,2.0,0.02413709872073377
3611,pervade,2,0.7009481725930666,2.0,0.02413709872073377
3612,sadid,2,0.7009481725930666,1.0,0.012068549360366885
3613,viola,2,0.7009481725930666,2.0,0.02413709872073377
3614,farewelle,2,0.7009481725930666,2.0,0.02413709872073377
3615,lgbtq,2,0.7009481725930666,2.0,0.02413709872073377
3617,imbalance,2,0.7009481725930666,2.0,0.02413709872073377
3618,pauline,2,0.7009481725930666,2.0,0.02413709872073377
3619,polish,2,0.7009481725930666,2.0,0.02413709872073377
3620,petrol,2,0.7009481725930666,2.0,0.02413709872073377
3621,ene,2,0.7009481725930666,1.0,0.012068549360366885
3622,noise,2,0.7009481725930666,2.0,0.02413709872073377
3623,compact,2,0.7009481725930666,1.0,0.012068549360366885
3624,fever,2,0.7009481725930666,2.0,0.02413709872073377
3625,sankara,2,0.7009481725930666,1.0,0.012068549360366885
3626,netflix,2,0.7009481725930666,2.0,0.02413709872073377
3629,reallocate,2,0.7009481725930666,2.0,0.02413709872073377
3630,journalist,2,0.7009481725930666,2.0,0.02413709872073377
3631,sushi,2,0.7009481725930666,2.0,0.02413709872073377
3632,crew,2,0.7009481725930666,2.0,0.02413709872073377
3633,outsource,2,0.7009481725930666,2.0,0.02413709872073377
3634,legitimize,2,0.7009481725930666,2.0,0.02413709872073377
3635,foul,2,0.7009481725930666,2.0,0.02413709872073377
3636,vacuum,2,0.7009481725930666,2.0,0.02413709872073377
3637,entangle,2,0.7009481725930666,2.0,0.02413709872073377
3639,christine,2,0.7009481725930666,2.0,0.02413709872073377
3640,strew,2,0.7009481725930666,2.0,0.02413709872073377
3641,maroon,2,0.7009481725930666,2.0,0.02413709872073377
3642,omensa,2,0.7009481725930666,1.0,0.012068549360366885
3643,devour,2,0.7009481725930666,2.0,0.02413709872073377
3644,shepherd,2,0.7009481725930666,2.0,0.02413709872073377
3645,system,2,0.7009481725930666,2.0,0.02413709872073377
3648,accustom,2,0.7009481725930666,2.0,0.02413709872073377
3649,morocco,2,0.7009481725930666,2.0,0.02413709872073377
3650,backstroke,2,0.7009481725930666,2.0,0.02413709872073377
3651,collab,2,0.7009481725930666,1.0,0.012068549360366885
3652,alternate,2,0.7009481725930666,2.0,0.02413709872073377
3653,reprimand,2,0.7009481725930666,2.0,0.02413709872073377
3654,outsmart,2,0.7009481725930666,2.0,0.02413709872073377
3655,sheba,2,0.7009481725930666,2.0,0.02413709872073377
3656,grate,2,0.7009481725930666,2.0,0.02413709872073377
3657,array,2,0.7009481725930666,2.0,0.02413709872073377
3658,falafel,2,0.7009481725930666,2.0,0.02413709872073377
3659,zaye,2,0.7009481725930666,2.0,0.02413709872073377
3660,evidence,2,0.7009481725930666,1.0,0.012068549360366885
3661,caramelize,2,0.7009481725930666,2.0,0.02413709872073377
3662,tikka,2,0.7009481725930666,1.0,0.012068549360366885
3663,visualize,2,0.7009481725930666,1.0,0.012068549360366885
3665,rehash,2,0.7009481725930666,1.0,0.012068549360366885
3667,horgan,2,0.7009481725930666,2.0,0.02413709872073377
3668,intrigue,2,0.7009481725930666,2.0,0.02413709872073377
3669,tradition,2,0.7009481725930666,2.0,0.02413709872073377
3670,media,2,0.7009481725930666,2.0,0.02413709872073377
3671,buck,2,0.7009481725930666,2.0,0.02413709872073377
3672,easter,2,0.7009481725930666,2.0,0.02413709872073377
3673,imbue,2,0.7009481725930666,2.0,0.02413709872073377
3674,basili,2,0.7009481725930666,2.0,0.02413709872073377
3675,sisi,2,0.7009481725930666,2.0,0.02413709872073377
3676,cricket,2,0.7009481725930666,2.0,0.02413709872073377
3677,deutsch,2,0.7009481725930666,1.0,0.012068549360366885
3679,thrust,2,0.7009481725930666,2.0,0.02413709872073377
3680,leo,2,0.7009481725930666,2.0,0.02413709872073377
3681,enrage,2,0.7009481725930666,2.0,0.02413709872073377
3682,restitute,2,0.7009481725930666,2.0,0.02413709872073377
3683,slimme,2,0.7009481725930666,2.0,0.02413709872073377
3684,ransom,2,0.7009481725930666,2.0,0.02413709872073377
3685,decision,2,0.7009481725930666,2.0,0.02413709872073377
3686,nest,2,0.7009481725930666,2.0,0.02413709872073377
3687,evangeline,2,0.7009481725930666,1.0,0.012068549360366885
3688,ramallah,2,0.7009481725930666,2.0,0.02413709872073377
3689,administrate,2,0.7009481725930666,2.0,0.02413709872073377
3690,bottleneck,2,0.7009481725930666,1.0,0.012068549360366885
3691,agne,2,0.7009481725930666,1.0,0.012068549360366885
3692,lino,2,0.7009481725930666,1.0,0.012068549360366885
3693,lapse,2,0.7009481725930666,2.0,0.02413709872073377
3694,butcher,2,0.7009481725930666,2.0,0.02413709872073377
3695,martyr,2,0.7009481725930666,2.0,0.02413709872073377
3696,placate,2,0.7009481725930666,1.0,0.012068549360366885
3697,rappel,2,0.7009481725930666,2.0,0.02413709872073377
3698,activist,2,0.7009481725930666,2.0,0.02413709872073377
3699,transplant,2,0.7009481725930666,2.0,0.02413709872073377
3700,abdicate,2,0.7009481725930666,2.0,0.02413709872073377
3701,princess,2,0.7009481725930666,2.0,0.02413709872073377
3702,reprocess,2,0.7009481725930666,2.0,0.02413709872073377
3703,aquisto,2,0.7009481725930666,2.0,0.02413709872073377
3704,takashimaya,2,0.7009481725930666,2.0,0.02413709872073377
3705,dining,2,0.7009481725930666,2.0,0.02413709872073377
3706,telegraph,2,0.7009481725930666,2.0,0.02413709872073377
3707,crowdfunde,2,0.7009481725930666,2.0,0.02413709872073377
3708,enthrone,2,0.7009481725930666,2.0,0.02413709872073377
3709,heel,2,0.7009481725930666,2.0,0.02413709872073377
3710,railway,2,0.7009481725930666,2.0,0.02413709872073377
3711,branch,2,0.7009481725930666,2.0,0.02413709872073377
3712,distil,2,0.7009481725930666,2.0,0.02413709872073377
3713,falsify,2,0.7009481725930666,2.0,0.02413709872073377
3714,noodle,2,0.7009481725930666,1.0,0.012068549360366885
3715,breastfe,2,0.7009481725930666,1.0,0.012068549360366885
3717,enumerate,2,0.7009481725930666,2.0,0.02413709872073377
3719,dulu,2,0.7009481725930666,2.0,0.02413709872073377
3720,autism,2,0.7009481725930666,2.0,0.02413709872073377
3721,finger,2,0.7009481725930666,2.0,0.02413709872073377
3722,commiserate,2,0.7009481725930666,2.0,0.02413709872073377
3723,publicate,2,0.7009481725930666,2.0,0.02413709872073377
3724,djibouti,2,0.7009481725930666,2.0,0.02413709872073377
3725,devil,2,0.7009481725930666,2.0,0.02413709872073377
3726,siphon,2,0.7009481725930666,2.0,0.02413709872073377
3727,recuperate,2,0.7009481725930666,2.0,0.02413709872073377
3728,home,2,0.7009481725930666,2.0,0.02413709872073377
3729,degenerate,2,0.7009481725930666,2.0,0.02413709872073377
3730,commensurate,2,0.7009481725930666,2.0,0.02413709872073377
3732,bandy,2,0.7009481725930666,2.0,0.02413709872073377
3733,nigerian,2,0.7009481725930666,2.0,0.02413709872073377
3734,admonish,2,0.7009481725930666,2.0,0.02413709872073377
3735,overemphasize,2,0.7009481725930666,2.0,0.02413709872073377
3736,destruct,2,0.7009481725930666,2.0,0.02413709872073377
3739,rubbish,2,0.7009481725930666,1.0,0.012068549360366885
3740,paste,2,0.7009481725930666,2.0,0.02413709872073377
3742,inec,2,0.7009481725930666,2.0,0.02413709872073377
3743,matawali,2,0.7009481725930666,1.0,0.012068549360366885
3744,nosedive,2,0.7009481725930666,2.0,0.02413709872073377
3745,tbc,2,0.7009481725930666,2.0,0.02413709872073377
3748,decongest,2,0.7009481725930666,2.0,0.02413709872073377
3749,dss,2,0.7009481725930666,2.0,0.02413709872073377
3750,quarrel,2,0.7009481725930666,2.0,0.02413709872073377
